Seed,Scenario,Augmentation,Model,Class,Precision,Recall,F1-Score,Support,TotalSamples
476689606,Test2,GAN,LogReg-1ep-s476689606,DoS slowloris,0.4189723320158103,0.5485911443358252,0.4750996015936255,1739.0,5796
476689606,Test2,GAN,RF-1ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-1ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-1ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-1ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-1ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-1ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-2ep-s476689606,BENIGN,0.9417414469994392,0.8955333333333333,0.9180563149261892,15000.0,50000
476689606,Test2,GAN,MLP-2ep-s476689606,DoS Slowhttptest,0.5469061876247505,0.8303030303030303,0.6594464500601684,1650.0,5499
476689606,Test2,GAN,MLP-2ep-s476689606,DoS slowloris,0.5919753086419753,0.5514663599769982,0.5710032747841619,1739.0,5796
476689606,Test2,GAN,LogReg-2ep-s476689606,BENIGN,0.9808951544565133,0.8488666666666667,0.9101175797862836,15000.0,50000
476689606,Test2,GAN,LogReg-2ep-s476689606,DoS Slowhttptest,0.5177492447129909,0.8309090909090909,0.6379711493718009,1650.0,5499
476689606,Test2,GAN,LogReg-2ep-s476689606,DoS slowloris,0.558695652173913,0.8867165037377803,0.6854856634807736,1739.0,5796
476689606,Test2,GAN,RF-2ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-2ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-2ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-2ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-2ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-2ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-3ep-s476689606,BENIGN,0.948872381717192,0.9452666666666667,0.9470660922419263,15000.0,50000
476689606,Test2,GAN,MLP-3ep-s476689606,DoS Slowhttptest,0.7160262417994376,0.926060606060606,0.8076109936575053,1650.0,5499
476689606,Test2,GAN,MLP-3ep-s476689606,DoS slowloris,0.6791158536585366,0.5123634272570443,0.584070796460177,1739.0,5796
476689606,Test2,GAN,LogReg-3ep-s476689606,BENIGN,0.9864264168915701,0.8284666666666667,0.9005725052540039,15000.0,50000
476689606,Test2,GAN,LogReg-3ep-s476689606,DoS Slowhttptest,0.5876288659793815,0.8290909090909091,0.6877828054298643,1650.0,5499
476689606,Test2,GAN,LogReg-3ep-s476689606,DoS slowloris,0.4571181056887092,0.9102932719953997,0.6086120722798923,1739.0,5796
476689606,Test2,GAN,RF-3ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-3ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-3ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-3ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-3ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-3ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-5ep-s476689606,BENIGN,0.9404908372725507,0.9682666666666667,0.9541766580166212,15000.0,50000
476689606,Test2,GAN,MLP-5ep-s476689606,DoS Slowhttptest,0.6551264980026631,0.8945454545454545,0.7563412759415834,1650.0,5499
476689606,Test2,GAN,MLP-5ep-s476689606,DoS slowloris,0.6190476190476191,0.24669350201265094,0.3527960526315789,1739.0,5796
476689606,Test2,GAN,LogReg-5ep-s476689606,BENIGN,0.9990080185169877,0.8056666666666666,0.8919806620659113,15000.0,50000
476689606,Test2,GAN,LogReg-5ep-s476689606,DoS Slowhttptest,0.6780693533270853,0.876969696969697,0.764799154334038,1650.0,5499
476689606,Test2,GAN,LogReg-5ep-s476689606,DoS slowloris,0.3915343915343915,0.9361702127659575,0.5521451585551975,1739.0,5796
476689606,Test2,GAN,RF-5ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-5ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-5ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-5ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-5ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-5ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-10ep-s476689606,BENIGN,0.9615232833464877,0.9746,0.9680174811283274,15000.0,50000
476689606,Test2,GAN,MLP-10ep-s476689606,DoS Slowhttptest,0.8414786967418546,0.813939393939394,0.8274799753542822,1650.0,5499
476689606,Test2,GAN,MLP-10ep-s476689606,DoS slowloris,0.8281938325991189,0.7567567567567568,0.7908653846153846,1739.0,5796
476689606,Test2,GAN,LogReg-10ep-s476689606,BENIGN,0.992710029018331,0.9350666666666667,0.9630265371279481,15000.0,50000
476689606,Test2,GAN,LogReg-10ep-s476689606,DoS Slowhttptest,0.800650054171181,0.8957575757575758,0.8455377574370709,1650.0,5499
476689606,Test2,GAN,LogReg-10ep-s476689606,DoS slowloris,0.640016570008285,0.8884416331224841,0.7440404526848061,1739.0,5796
476689606,Test2,GAN,RF-10ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-10ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-10ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-10ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-10ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-10ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-15ep-s476689606,BENIGN,0.9753792919882885,0.9772,0.9762887971226855,15000.0,50000
476689606,Test2,GAN,MLP-15ep-s476689606,DoS Slowhttptest,0.8321167883211679,0.8981818181818182,0.8638880792771787,1650.0,5499
476689606,Test2,GAN,MLP-15ep-s476689606,DoS slowloris,0.8537974683544304,0.7757331799884991,0.8128954504368786,1739.0,5796
476689606,Test2,GAN,LogReg-15ep-s476689606,BENIGN,0.9947573503365215,0.9360666666666667,0.9645200068693114,15000.0,50000
476689606,Test2,GAN,LogReg-15ep-s476689606,DoS Slowhttptest,0.7970223325062035,0.9733333333333334,0.8763983628922237,1650.0,5499
476689606,Test2,GAN,LogReg-15ep-s476689606,DoS slowloris,0.7242142540947322,0.9407705577918344,0.8184092046023012,1739.0,5796
476689606,Test2,GAN,RF-15ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-15ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-15ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-15ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-15ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-15ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-20ep-s476689606,BENIGN,0.9621990492255789,0.8366,0.8950146209257542,15000.0,50000
476689606,Test2,GAN,MLP-20ep-s476689606,DoS Slowhttptest,0.4265776699029126,0.8521212121212122,0.5685402345329559,1650.0,5499
476689606,Test2,GAN,MLP-20ep-s476689606,DoS slowloris,0.6226231106777181,0.7343300747556066,0.6738786279683378,1739.0,5796
476689606,Test2,GAN,LogReg-20ep-s476689606,BENIGN,0.9969641344253036,0.9414,0.9683856809765464,15000.0,50000
476689606,Test2,GAN,LogReg-20ep-s476689606,DoS Slowhttptest,0.8117765475591344,0.9775757575757575,0.886994775914215,1650.0,5499
476689606,Test2,GAN,LogReg-20ep-s476689606,DoS slowloris,0.7403932082216265,0.9528464634847613,0.8332914256977622,1739.0,5796
476689606,Test2,GAN,RF-20ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-20ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-20ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-20ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-20ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-20ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-25ep-s476689606,BENIGN,0.9957182320441988,0.9612,0.9781546811397558,15000.0,50000
476689606,Test2,GAN,MLP-25ep-s476689606,DoS Slowhttptest,0.7321016166281755,0.9606060606060606,0.8309305373525557,1650.0,5499
476689606,Test2,GAN,MLP-25ep-s476689606,DoS slowloris,0.9002293577981652,0.9028177113283496,0.9015216767154751,1739.0,5796
476689606,Test2,GAN,LogReg-25ep-s476689606,BENIGN,0.9946576007770762,0.9557333333333333,0.9748070581035596,15000.0,50000
476689606,Test2,GAN,LogReg-25ep-s476689606,DoS Slowhttptest,0.8505564387917329,0.9727272727272728,0.90754877014419,1650.0,5499
476689606,Test2,GAN,LogReg-25ep-s476689606,DoS slowloris,0.7975107707036859,0.9580218516388729,0.8704284221525601,1739.0,5796
476689606,Test2,GAN,RF-25ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-25ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-25ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-25ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-25ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-25ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-30ep-s476689606,BENIGN,0.996017030627661,0.9669333333333333,0.9812597253230498,15000.0,50000
476689606,Test2,GAN,MLP-30ep-s476689606,DoS Slowhttptest,0.8139410187667561,0.92,0.8637268847795163,1650.0,5499
476689606,Test2,GAN,MLP-30ep-s476689606,DoS slowloris,0.8226299694189603,0.9281196089706728,0.8721967035936233,1739.0,5796
476689606,Test2,GAN,LogReg-30ep-s476689606,BENIGN,0.9960375391032326,0.9552,0.9751914241960183,15000.0,50000
476689606,Test2,GAN,LogReg-30ep-s476689606,DoS Slowhttptest,0.856388595564942,0.983030303030303,0.9153498871331829,1650.0,5499
476689606,Test2,GAN,LogReg-30ep-s476689606,DoS slowloris,0.7890995260663507,0.9574468085106383,0.8651597817614964,1739.0,5796
476689606,Test2,GAN,RF-30ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-30ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-30ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-30ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-30ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-30ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-50ep-s476689606,BENIGN,0.9880616453223355,0.9104,0.9476423441240762,15000.0,50000
476689606,Test2,GAN,MLP-50ep-s476689606,DoS Slowhttptest,0.5797430083144369,0.9296969696969697,0.7141527001862198,1650.0,5499
476689606,Test2,GAN,MLP-50ep-s476689606,DoS slowloris,0.7710718002081165,0.8522139160437032,0.8096148593280524,1739.0,5796
476689606,Test2,GAN,LogReg-50ep-s476689606,BENIGN,0.9986882076774372,0.9643333333333334,0.9812101478768146,15000.0,50000
476689606,Test2,GAN,LogReg-50ep-s476689606,DoS Slowhttptest,0.8483116883116883,0.9896969696969697,0.9135664335664335,1650.0,5499
476689606,Test2,GAN,LogReg-50ep-s476689606,DoS slowloris,0.852020202020202,0.9700977573317999,0.907233127184727,1739.0,5796
476689606,Test2,GAN,RF-50ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-50ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-50ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-50ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-50ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-50ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
476689606,Test2,GAN,MLP-100ep-s476689606,BENIGN,0.9880616453223355,0.9104,0.9476423441240762,15000.0,50000
476689606,Test2,GAN,MLP-100ep-s476689606,DoS Slowhttptest,0.5797430083144369,0.9296969696969697,0.7141527001862198,1650.0,5499
476689606,Test2,GAN,MLP-100ep-s476689606,DoS slowloris,0.7710718002081165,0.8522139160437032,0.8096148593280524,1739.0,5796
476689606,Test2,GAN,LogReg-100ep-s476689606,BENIGN,0.9980824544582934,0.9716,0.9846631984325384,15000.0,50000
476689606,Test2,GAN,LogReg-100ep-s476689606,DoS Slowhttptest,0.876210979547901,0.9866666666666667,0.928164196123147,1650.0,5499
476689606,Test2,GAN,LogReg-100ep-s476689606,DoS slowloris,0.8761016070502852,0.9718228867165037,0.9214830970556162,1739.0,5796
476689606,Test2,GAN,RF-100ep-s476689606,BENIGN,0.9993335110637164,0.9996,0.9994667377682975,15000.0,50000
476689606,Test2,GAN,RF-100ep-s476689606,DoS Slowhttptest,0.9939503932244405,0.9957575757575757,0.9948531637904935,1650.0,5499
476689606,Test2,GAN,RF-100ep-s476689606,DoS slowloris,0.9971131639722863,0.9930994824611846,0.9951022760011524,1739.0,5796
476689606,Test2,GAN,XGB-100ep-s476689606,BENIGN,0.9994668799147007,0.9998666666666667,0.9996667333200027,15000.0,50000
476689606,Test2,GAN,XGB-100ep-s476689606,DoS Slowhttptest,0.9969641772920461,0.9951515151515151,0.9960570215347285,1650.0,5499
476689606,Test2,GAN,XGB-100ep-s476689606,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
638637055,Test2,None,MLP-1ep-s638637055,BENIGN,0.9271180896303566,0.9447333333333333,0.9358428264817567,15000.0,50000
638637055,Test2,None,MLP-1ep-s638637055,DoS Slowhttptest,0.7782285327924273,0.6975757575757576,0.7356983061681048,1650.0,5499
638637055,Test2,None,MLP-1ep-s638637055,DoS slowloris,0.5747692307692308,0.5370902817711328,0.5552913198573127,1739.0,5796
638637055,Test2,None,LogReg-1ep-s638637055,BENIGN,0.9337539432176656,0.8682666666666666,0.899820367555617,15000.0,50000
638637055,Test2,None,LogReg-1ep-s638637055,DoS Slowhttptest,0.5230842455973346,0.666060606060606,0.5859770727805919,1650.0,5499
638637055,Test2,None,LogReg-1ep-s638637055,DoS slowloris,0.4132478632478632,0.5560667050028753,0.4741358176023535,1739.0,5796
638637055,Test2,None,RF-1ep-s638637055,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
638637055,Test2,None,RF-1ep-s638637055,DoS Slowhttptest,0.998167379352474,0.9903030303030304,0.9942196531791907,1650.0,5499
638637055,Test2,None,RF-1ep-s638637055,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
638637055,Test2,None,XGB-1ep-s638637055,BENIGN,0.9997333688841488,0.9998666666666667,0.9998000133324445,15000.0,50000
638637055,Test2,None,XGB-1ep-s638637055,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
638637055,Test2,None,XGB-1ep-s638637055,DoS slowloris,0.9931113662456946,0.9948246118458884,0.9939672507900029,1739.0,5796
638637055,Test2,None,MLP-2ep-s638637055,BENIGN,0.9696800335336034,0.9253333333333333,0.9469877874053353,15000.0,50000
638637055,Test2,None,MLP-2ep-s638637055,DoS Slowhttptest,0.7002909796314258,0.8751515151515151,0.7780172413793104,1650.0,5499
638637055,Test2,None,MLP-2ep-s638637055,DoS slowloris,0.6512667660208644,0.7538815411155837,0.6988272921108742,1739.0,5796
638637055,Test2,None,LogReg-2ep-s638637055,BENIGN,0.9839663760896638,0.8428,0.9079287561045677,15000.0,50000
638637055,Test2,None,LogReg-2ep-s638637055,DoS Slowhttptest,0.5165462152909852,0.823030303030303,0.6347277401261977,1650.0,5499
638637055,Test2,None,LogReg-2ep-s638637055,DoS slowloris,0.5449862637362637,0.9125934445083381,0.6824338851859815,1739.0,5796
638637055,Test2,None,RF-2ep-s638637055,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
638637055,Test2,None,RF-2ep-s638637055,DoS Slowhttptest,0.998167379352474,0.9903030303030304,0.9942196531791907,1650.0,5499
638637055,Test2,None,RF-2ep-s638637055,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
638637055,Test2,None,XGB-2ep-s638637055,BENIGN,0.9997333688841488,0.9998666666666667,0.9998000133324445,15000.0,50000
638637055,Test2,None,XGB-2ep-s638637055,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
638637055,Test2,None,XGB-2ep-s638637055,DoS slowloris,0.9931113662456946,0.9948246118458884,0.9939672507900029,1739.0,5796
638637055,Test2,None,MLP-3ep-s638637055,BENIGN,0.9412321527175199,0.7954666666666667,0.8622321783430285,15000.0,50000
638637055,Test2,None,MLP-3ep-s638637055,DoS Slowhttptest,0.32025347306848645,0.7963636363636364,0.4568051451416652,1650.0,5499
638637055,Test2,None,MLP-3ep-s638637055,DoS slowloris,0.6842759477936606,0.633122484186314,0.6577060931899642,1739.0,5796
638637055,Test2,None,LogReg-3ep-s638637055,BENIGN,0.9885481214212879,0.8402,0.9083570579119968,15000.0,50000
638637055,Test2,None,LogReg-3ep-s638637055,DoS Slowhttptest,0.560348403152219,0.8187878787878788,0.6653533612410736,1650.0,5499
638637055,Test2,None,LogReg-3ep-s638637055,DoS slowloris,0.49427067203468567,0.9177688326624497,0.642512077294686,1739.0,5796
638637055,Test2,None,RF-3ep-s638637055,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
638637055,Test2,None,RF-3ep-s638637055,DoS Slowhttptest,0.998167379352474,0.9903030303030304,0.9942196531791907,1650.0,5499
638637055,Test2,None,RF-3ep-s638637055,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
638637055,Test2,None,XGB-3ep-s638637055,BENIGN,0.9997333688841488,0.9998666666666667,0.9998000133324445,15000.0,50000
638637055,Test2,None,XGB-3ep-s638637055,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
638637055,Test2,None,XGB-3ep-s638637055,DoS slowloris,0.9931113662456946,0.9948246118458884,0.9939672507900029,1739.0,5796
638637055,Test2,None,MLP-5ep-s638637055,BENIGN,0.9253488517614668,0.9858666666666667,0.9546496239630742,15000.0,50000
638637055,Test2,None,MLP-5ep-s638637055,DoS Slowhttptest,0.8981077147016011,0.7478787878787879,0.8161375661375662,1650.0,5499
638637055,Test2,None,MLP-5ep-s638637055,DoS slowloris,0.7504835589941973,0.44623346751006326,0.559682654165164,1739.0,5796
638637055,Test2,None,LogReg-5ep-s638637055,BENIGN,0.9995966766153102,0.8261333333333334,0.9046245939336424,15000.0,50000
638637055,Test2,None,LogReg-5ep-s638637055,DoS Slowhttptest,0.6614173228346457,0.8654545454545455,0.7498030979259648,1650.0,5499
638637055,Test2,None,LogReg-5ep-s638637055,DoS slowloris,0.42681972345421343,0.9407705577918344,0.5872218234027279,1739.0,5796
638637055,Test2,None,RF-5ep-s638637055,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
638637055,Test2,None,RF-5ep-s638637055,DoS Slowhttptest,0.998167379352474,0.9903030303030304,0.9942196531791907,1650.0,5499
638637055,Test2,None,RF-5ep-s638637055,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
638637055,Test2,None,XGB-5ep-s638637055,BENIGN,0.9997333688841488,0.9998666666666667,0.9998000133324445,15000.0,50000
638637055,Test2,None,XGB-5ep-s638637055,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
638637055,Test2,None,XGB-5ep-s638637055,DoS slowloris,0.9931113662456946,0.9948246118458884,0.9939672507900029,1739.0,5796
638637055,Test2,None,MLP-10ep-s638637055,BENIGN,0.9733881290844169,0.9632,0.9682672653553597,15000.0,50000
638637055,Test2,None,MLP-10ep-s638637055,DoS Slowhttptest,0.8288088642659279,0.9066666666666666,0.8659913169319826,1650.0,5499
638637055,Test2,None,MLP-10ep-s638637055,DoS slowloris,0.758759333716255,0.7596319723979299,0.7591954022988506,1739.0,5796
638637055,Test2,None,LogReg-10ep-s638637055,BENIGN,0.9947488426725627,0.9598,0.9769619651884776,15000.0,50000
638637055,Test2,None,LogReg-10ep-s638637055,DoS Slowhttptest,0.7814355099838101,0.8775757575757576,0.8267199543248644,1650.0,5499
638637055,Test2,None,LogReg-10ep-s638637055,DoS slowloris,0.7556955889481338,0.8964922369177688,0.8200946870068385,1739.0,5796
638637055,Test2,None,RF-10ep-s638637055,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
638637055,Test2,None,RF-10ep-s638637055,DoS Slowhttptest,0.998167379352474,0.9903030303030304,0.9942196531791907,1650.0,5499
638637055,Test2,None,RF-10ep-s638637055,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
638637055,Test2,None,XGB-10ep-s638637055,BENIGN,0.9997333688841488,0.9998666666666667,0.9998000133324445,15000.0,50000
638637055,Test2,None,XGB-10ep-s638637055,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
638637055,Test2,None,XGB-10ep-s638637055,DoS slowloris,0.9931113662456946,0.9948246118458884,0.9939672507900029,1739.0,5796
638637055,Test2,None,MLP-15ep-s638637055,BENIGN,0.9729693741677763,0.9742666666666666,0.9736175882744836,15000.0,50000
638637055,Test2,None,MLP-15ep-s638637055,DoS Slowhttptest,0.9111397295556987,0.8575757575757575,0.8835466749921949,1650.0,5499
638637055,Test2,None,MLP-15ep-s638637055,DoS slowloris,0.7626651982378855,0.7964347326049454,0.7791842475386779,1739.0,5796
638637055,Test2,None,LogReg-15ep-s638637055,BENIGN,0.9971961977706353,0.9721333333333333,0.9845052830570841,15000.0,50000
638637055,Test2,None,LogReg-15ep-s638637055,DoS Slowhttptest,0.8769063180827886,0.9757575757575757,0.9236947791164659,1650.0,5499
638637055,Test2,None,LogReg-15ep-s638637055,DoS slowloris,0.8523316062176166,0.9459459459459459,0.8967020986644862,1739.0,5796
638637055,Test2,None,RF-15ep-s638637055,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
638637055,Test2,None,RF-15ep-s638637055,DoS Slowhttptest,0.998167379352474,0.9903030303030304,0.9942196531791907,1650.0,5499
638637055,Test2,None,RF-15ep-s638637055,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
638637055,Test2,None,XGB-15ep-s638637055,BENIGN,0.9997333688841488,0.9998666666666667,0.9998000133324445,15000.0,50000
638637055,Test2,None,XGB-15ep-s638637055,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
638637055,Test2,None,XGB-15ep-s638637055,DoS slowloris,0.9931113662456946,0.9948246118458884,0.9939672507900029,1739.0,5796
638637055,Test2,None,MLP-20ep-s638637055,BENIGN,0.9718051995606005,0.8846666666666667,0.9261908916419473,15000.0,50000
638637055,Test2,None,MLP-20ep-s638637055,DoS Slowhttptest,0.4753246753246753,0.8872727272727273,0.6190274841437632,1650.0,5499
638637055,Test2,None,MLP-20ep-s638637055,DoS slowloris,0.813180169286578,0.7734330074755607,0.7928087238432066,1739.0,5796
638637055,Test2,None,LogReg-20ep-s638637055,BENIGN,0.999248531220112,0.9751333333333333,0.9870436601660031,15000.0,50000
638637055,Test2,None,LogReg-20ep-s638637055,DoS Slowhttptest,0.8877270225646671,0.9775757575757575,0.9304874531295068,1650.0,5499
638637055,Test2,None,LogReg-20ep-s638637055,DoS slowloris,0.8671147880041365,0.9643473260494537,0.9131500136128505,1739.0,5796
638637055,Test2,None,RF-20ep-s638637055,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
638637055,Test2,None,RF-20ep-s638637055,DoS Slowhttptest,0.998167379352474,0.9903030303030304,0.9942196531791907,1650.0,5499
638637055,Test2,None,RF-20ep-s638637055,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
638637055,Test2,None,XGB-20ep-s638637055,BENIGN,0.9997333688841488,0.9998666666666667,0.9998000133324445,15000.0,50000
