Seed,Scenario,Augmentation,Model,ActualClass,Pred_BENIGN,Pred_DoS Slowhttptest,Pred_DoS slowloris
1523173961,Test2,SMOTENC,LogReg-10ep-s1523173961,DoS Slowhttptest,78,1455,117
1523173961,Test2,SMOTENC,LogReg-10ep-s1523173961,DoS slowloris,39,150,1550
1523173961,Test2,SMOTENC,RF-10ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,SMOTENC,RF-10ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,SMOTENC,RF-10ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,SMOTENC,XGB-10ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,SMOTENC,XGB-10ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,SMOTENC,XGB-10ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,SMOTENC,MLP-15ep-s1523173961,BENIGN,14483,454,63
1523173961,Test2,SMOTENC,MLP-15ep-s1523173961,DoS Slowhttptest,131,1394,125
1523173961,Test2,SMOTENC,MLP-15ep-s1523173961,DoS slowloris,585,82,1072
1523173961,Test2,SMOTENC,LogReg-15ep-s1523173961,BENIGN,13975,339,686
1523173961,Test2,SMOTENC,LogReg-15ep-s1523173961,DoS Slowhttptest,24,1607,19
1523173961,Test2,SMOTENC,LogReg-15ep-s1523173961,DoS slowloris,33,53,1653
1523173961,Test2,SMOTENC,RF-15ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,SMOTENC,RF-15ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,SMOTENC,RF-15ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,SMOTENC,XGB-15ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,SMOTENC,XGB-15ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,SMOTENC,XGB-15ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,SMOTENC,MLP-20ep-s1523173961,BENIGN,14552,97,351
1523173961,Test2,SMOTENC,MLP-20ep-s1523173961,DoS Slowhttptest,26,1483,141
1523173961,Test2,SMOTENC,MLP-20ep-s1523173961,DoS slowloris,271,61,1407
1523173961,Test2,SMOTENC,LogReg-20ep-s1523173961,BENIGN,14157,297,546
1523173961,Test2,SMOTENC,LogReg-20ep-s1523173961,DoS Slowhttptest,32,1589,29
1523173961,Test2,SMOTENC,LogReg-20ep-s1523173961,DoS slowloris,33,56,1650
1523173961,Test2,SMOTENC,RF-20ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,SMOTENC,RF-20ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,SMOTENC,RF-20ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,SMOTENC,XGB-20ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,SMOTENC,XGB-20ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,SMOTENC,XGB-20ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,SMOTENC,MLP-25ep-s1523173961,BENIGN,14324,143,533
1523173961,Test2,SMOTENC,MLP-25ep-s1523173961,DoS Slowhttptest,20,1593,37
1523173961,Test2,SMOTENC,MLP-25ep-s1523173961,DoS slowloris,91,593,1055
1523173961,Test2,SMOTENC,LogReg-25ep-s1523173961,BENIGN,14240,258,502
1523173961,Test2,SMOTENC,LogReg-25ep-s1523173961,DoS Slowhttptest,35,1603,12
1523173961,Test2,SMOTENC,LogReg-25ep-s1523173961,DoS slowloris,32,43,1664
1523173961,Test2,SMOTENC,RF-25ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,SMOTENC,RF-25ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,SMOTENC,RF-25ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,SMOTENC,XGB-25ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,SMOTENC,XGB-25ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,SMOTENC,XGB-25ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,SMOTENC,MLP-30ep-s1523173961,BENIGN,14712,23,265
1523173961,Test2,SMOTENC,MLP-30ep-s1523173961,DoS Slowhttptest,131,1354,165
1523173961,Test2,SMOTENC,MLP-30ep-s1523173961,DoS slowloris,258,53,1428
1523173961,Test2,SMOTENC,LogReg-30ep-s1523173961,BENIGN,14305,221,474
1523173961,Test2,SMOTENC,LogReg-30ep-s1523173961,DoS Slowhttptest,17,1623,10
1523173961,Test2,SMOTENC,LogReg-30ep-s1523173961,DoS slowloris,33,46,1660
1523173961,Test2,SMOTENC,RF-30ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,SMOTENC,RF-30ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,SMOTENC,RF-30ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,SMOTENC,XGB-30ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,SMOTENC,XGB-30ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,SMOTENC,XGB-30ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,SMOTENC,MLP-50ep-s1523173961,BENIGN,14948,22,30
1523173961,Test2,SMOTENC,MLP-50ep-s1523173961,DoS Slowhttptest,965,570,115
1523173961,Test2,SMOTENC,MLP-50ep-s1523173961,DoS slowloris,405,74,1260
1523173961,Test2,SMOTENC,LogReg-50ep-s1523173961,BENIGN,14364,228,408
1523173961,Test2,SMOTENC,LogReg-50ep-s1523173961,DoS Slowhttptest,12,1611,27
1523173961,Test2,SMOTENC,LogReg-50ep-s1523173961,DoS slowloris,10,50,1679
1523173961,Test2,SMOTENC,RF-50ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,SMOTENC,RF-50ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,SMOTENC,RF-50ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,SMOTENC,XGB-50ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,SMOTENC,XGB-50ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,SMOTENC,XGB-50ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,SMOTENC,MLP-100ep-s1523173961,BENIGN,14758,17,225
1523173961,Test2,SMOTENC,MLP-100ep-s1523173961,DoS Slowhttptest,109,1422,119
1523173961,Test2,SMOTENC,MLP-100ep-s1523173961,DoS slowloris,247,43,1449
1523173961,Test2,SMOTENC,LogReg-100ep-s1523173961,BENIGN,14497,219,284
1523173961,Test2,SMOTENC,LogReg-100ep-s1523173961,DoS Slowhttptest,16,1628,6
1523173961,Test2,SMOTENC,LogReg-100ep-s1523173961,DoS slowloris,11,43,1685
1523173961,Test2,SMOTENC,RF-100ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,SMOTENC,RF-100ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,SMOTENC,RF-100ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,SMOTENC,XGB-100ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,SMOTENC,XGB-100ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,SMOTENC,XGB-100ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,CVAE,MLP-1ep-s1523173961,BENIGN,13760,888,352
1523173961,Test2,CVAE,MLP-1ep-s1523173961,DoS Slowhttptest,344,1161,145
1523173961,Test2,CVAE,MLP-1ep-s1523173961,DoS slowloris,306,81,1352
1523173961,Test2,CVAE,LogReg-1ep-s1523173961,BENIGN,13125,871,1004
1523173961,Test2,CVAE,LogReg-1ep-s1523173961,DoS Slowhttptest,256,1005,389
1523173961,Test2,CVAE,LogReg-1ep-s1523173961,DoS slowloris,743,36,960
1523173961,Test2,CVAE,RF-1ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-1ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-1ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-1ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-1ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-1ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-2ep-s1523173961,BENIGN,14548,325,127
1523173961,Test2,CVAE,MLP-2ep-s1523173961,DoS Slowhttptest,240,1283,127
1523173961,Test2,CVAE,MLP-2ep-s1523173961,DoS slowloris,599,86,1054
1523173961,Test2,CVAE,LogReg-2ep-s1523173961,BENIGN,13045,922,1033
1523173961,Test2,CVAE,LogReg-2ep-s1523173961,DoS Slowhttptest,186,1343,121
1523173961,Test2,CVAE,LogReg-2ep-s1523173961,DoS slowloris,103,117,1519
1523173961,Test2,CVAE,RF-2ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-2ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-2ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-2ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-2ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-2ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-3ep-s1523173961,BENIGN,12949,1727,324
1523173961,Test2,CVAE,MLP-3ep-s1523173961,DoS Slowhttptest,93,1447,110
1523173961,Test2,CVAE,MLP-3ep-s1523173961,DoS slowloris,292,101,1346
1523173961,Test2,CVAE,LogReg-3ep-s1523173961,BENIGN,12768,532,1700
1523173961,Test2,CVAE,LogReg-3ep-s1523173961,DoS Slowhttptest,157,1340,153
1523173961,Test2,CVAE,LogReg-3ep-s1523173961,DoS slowloris,58,111,1570
1523173961,Test2,CVAE,RF-3ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-3ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-3ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-3ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-3ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-3ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-5ep-s1523173961,BENIGN,12368,2492,140
1523173961,Test2,CVAE,MLP-5ep-s1523173961,DoS Slowhttptest,192,1336,122
1523173961,Test2,CVAE,MLP-5ep-s1523173961,DoS slowloris,568,101,1070
1523173961,Test2,CVAE,LogReg-5ep-s1523173961,BENIGN,12383,468,2149
1523173961,Test2,CVAE,LogReg-5ep-s1523173961,DoS Slowhttptest,91,1344,215
1523173961,Test2,CVAE,LogReg-5ep-s1523173961,DoS slowloris,28,101,1610
1523173961,Test2,CVAE,RF-5ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-5ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-5ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-5ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-5ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-5ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-10ep-s1523173961,BENIGN,14820,48,132
1523173961,Test2,CVAE,MLP-10ep-s1523173961,DoS Slowhttptest,226,1385,39
1523173961,Test2,CVAE,MLP-10ep-s1523173961,DoS slowloris,501,58,1180
1523173961,Test2,CVAE,LogReg-10ep-s1523173961,BENIGN,13768,299,933
1523173961,Test2,CVAE,LogReg-10ep-s1523173961,DoS Slowhttptest,88,1438,124
1523173961,Test2,CVAE,LogReg-10ep-s1523173961,DoS slowloris,38,124,1577
1523173961,Test2,CVAE,RF-10ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-10ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-10ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-10ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-10ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-10ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-15ep-s1523173961,BENIGN,14867,32,101
1523173961,Test2,CVAE,MLP-15ep-s1523173961,DoS Slowhttptest,144,1204,302
1523173961,Test2,CVAE,MLP-15ep-s1523173961,DoS slowloris,400,23,1316
1523173961,Test2,CVAE,LogReg-15ep-s1523173961,BENIGN,13784,213,1003
1523173961,Test2,CVAE,LogReg-15ep-s1523173961,DoS Slowhttptest,93,1428,129
1523173961,Test2,CVAE,LogReg-15ep-s1523173961,DoS slowloris,39,69,1631
1523173961,Test2,CVAE,RF-15ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-15ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-15ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-15ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-15ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-15ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-20ep-s1523173961,BENIGN,14637,52,311
1523173961,Test2,CVAE,MLP-20ep-s1523173961,DoS Slowhttptest,129,1407,114
1523173961,Test2,CVAE,MLP-20ep-s1523173961,DoS slowloris,271,93,1375
1523173961,Test2,CVAE,LogReg-20ep-s1523173961,BENIGN,13898,154,948
1523173961,Test2,CVAE,LogReg-20ep-s1523173961,DoS Slowhttptest,78,1450,122
1523173961,Test2,CVAE,LogReg-20ep-s1523173961,DoS slowloris,67,68,1604
1523173961,Test2,CVAE,RF-20ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-20ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-20ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-20ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-20ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-20ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-25ep-s1523173961,BENIGN,14594,42,364
1523173961,Test2,CVAE,MLP-25ep-s1523173961,DoS Slowhttptest,73,1460,117
1523173961,Test2,CVAE,MLP-25ep-s1523173961,DoS slowloris,93,60,1586
1523173961,Test2,CVAE,LogReg-25ep-s1523173961,BENIGN,14062,152,786
1523173961,Test2,CVAE,LogReg-25ep-s1523173961,DoS Slowhttptest,81,1466,103
1523173961,Test2,CVAE,LogReg-25ep-s1523173961,DoS slowloris,37,72,1630
1523173961,Test2,CVAE,RF-25ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-25ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-25ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-25ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-25ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-25ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-30ep-s1523173961,BENIGN,14533,137,330
1523173961,Test2,CVAE,MLP-30ep-s1523173961,DoS Slowhttptest,47,1492,111
1523173961,Test2,CVAE,MLP-30ep-s1523173961,DoS slowloris,284,60,1395
1523173961,Test2,CVAE,LogReg-30ep-s1523173961,BENIGN,14214,158,628
1523173961,Test2,CVAE,LogReg-30ep-s1523173961,DoS Slowhttptest,78,1462,110
1523173961,Test2,CVAE,LogReg-30ep-s1523173961,DoS slowloris,74,80,1585
1523173961,Test2,CVAE,RF-30ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-30ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-30ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-30ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-30ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-30ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-50ep-s1523173961,BENIGN,14477,161,362
1523173961,Test2,CVAE,MLP-50ep-s1523173961,DoS Slowhttptest,22,1517,111
1523173961,Test2,CVAE,MLP-50ep-s1523173961,DoS slowloris,85,93,1561
1523173961,Test2,CVAE,LogReg-50ep-s1523173961,BENIGN,14437,129,434
1523173961,Test2,CVAE,LogReg-50ep-s1523173961,DoS Slowhttptest,30,1506,114
1523173961,Test2,CVAE,LogReg-50ep-s1523173961,DoS slowloris,15,79,1645
1523173961,Test2,CVAE,RF-50ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-50ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-50ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-50ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-50ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-50ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,CVAE,MLP-100ep-s1523173961,BENIGN,14627,87,286
1523173961,Test2,CVAE,MLP-100ep-s1523173961,DoS Slowhttptest,126,1406,118
1523173961,Test2,CVAE,MLP-100ep-s1523173961,DoS slowloris,187,95,1457
1523173961,Test2,CVAE,LogReg-100ep-s1523173961,BENIGN,14411,117,472
1523173961,Test2,CVAE,LogReg-100ep-s1523173961,DoS Slowhttptest,26,1524,100
1523173961,Test2,CVAE,LogReg-100ep-s1523173961,DoS slowloris,33,45,1661
1523173961,Test2,CVAE,RF-100ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,CVAE,RF-100ep-s1523173961,DoS Slowhttptest,6,1637,7
1523173961,Test2,CVAE,RF-100ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,CVAE,XGB-100ep-s1523173961,BENIGN,15000,0,0
1523173961,Test2,CVAE,XGB-100ep-s1523173961,DoS Slowhttptest,6,1638,6
1523173961,Test2,CVAE,XGB-100ep-s1523173961,DoS slowloris,8,3,1728
1523173961,Test2,GAN,MLP-1ep-s1523173961,BENIGN,11907,2971,122
1523173961,Test2,GAN,MLP-1ep-s1523173961,DoS Slowhttptest,304,1298,48
1523173961,Test2,GAN,MLP-1ep-s1523173961,DoS slowloris,633,113,993
1523173961,Test2,GAN,LogReg-1ep-s1523173961,BENIGN,13025,1032,943
1523173961,Test2,GAN,LogReg-1ep-s1523173961,DoS Slowhttptest,233,1041,376
1523173961,Test2,GAN,LogReg-1ep-s1523173961,DoS slowloris,743,45,951
1523173961,Test2,GAN,RF-1ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-1ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-1ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-1ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-1ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-1ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-2ep-s1523173961,BENIGN,14482,69,449
1523173961,Test2,GAN,MLP-2ep-s1523173961,DoS Slowhttptest,292,1237,121
1523173961,Test2,GAN,MLP-2ep-s1523173961,DoS slowloris,283,74,1382
1523173961,Test2,GAN,LogReg-2ep-s1523173961,BENIGN,12706,1234,1060
1523173961,Test2,GAN,LogReg-2ep-s1523173961,DoS Slowhttptest,164,1356,130
1523173961,Test2,GAN,LogReg-2ep-s1523173961,DoS slowloris,102,111,1526
1523173961,Test2,GAN,RF-2ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-2ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-2ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-2ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-2ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-2ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-3ep-s1523173961,BENIGN,14027,631,342
1523173961,Test2,GAN,MLP-3ep-s1523173961,DoS Slowhttptest,190,1332,128
1523173961,Test2,GAN,MLP-3ep-s1523173961,DoS slowloris,253,129,1357
1523173961,Test2,GAN,LogReg-3ep-s1523173961,BENIGN,12443,942,1615
1523173961,Test2,GAN,LogReg-3ep-s1523173961,DoS Slowhttptest,152,1344,154
1523173961,Test2,GAN,LogReg-3ep-s1523173961,DoS slowloris,34,136,1569
1523173961,Test2,GAN,RF-3ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-3ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-3ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-3ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-3ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-3ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-5ep-s1523173961,BENIGN,13338,375,1287
1523173961,Test2,GAN,MLP-5ep-s1523173961,DoS Slowhttptest,154,1374,122
1523173961,Test2,GAN,MLP-5ep-s1523173961,DoS slowloris,279,96,1364
1523173961,Test2,GAN,LogReg-5ep-s1523173961,BENIGN,12023,574,2403
1523173961,Test2,GAN,LogReg-5ep-s1523173961,DoS Slowhttptest,9,1423,218
1523173961,Test2,GAN,LogReg-5ep-s1523173961,DoS slowloris,26,101,1612
1523173961,Test2,GAN,RF-5ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-5ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-5ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-5ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-5ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-5ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-10ep-s1523173961,BENIGN,14885,42,73
1523173961,Test2,GAN,MLP-10ep-s1523173961,DoS Slowhttptest,135,1391,124
1523173961,Test2,GAN,MLP-10ep-s1523173961,DoS slowloris,576,82,1081
1523173961,Test2,GAN,LogReg-10ep-s1523173961,BENIGN,13908,214,878
1523173961,Test2,GAN,LogReg-10ep-s1523173961,DoS Slowhttptest,78,1455,117
1523173961,Test2,GAN,LogReg-10ep-s1523173961,DoS slowloris,39,150,1550
1523173961,Test2,GAN,RF-10ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-10ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-10ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-10ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-10ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-10ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-15ep-s1523173961,BENIGN,14483,454,63
1523173961,Test2,GAN,MLP-15ep-s1523173961,DoS Slowhttptest,131,1394,125
1523173961,Test2,GAN,MLP-15ep-s1523173961,DoS slowloris,585,82,1072
1523173961,Test2,GAN,LogReg-15ep-s1523173961,BENIGN,13975,339,686
1523173961,Test2,GAN,LogReg-15ep-s1523173961,DoS Slowhttptest,24,1607,19
1523173961,Test2,GAN,LogReg-15ep-s1523173961,DoS slowloris,33,53,1653
1523173961,Test2,GAN,RF-15ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-15ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-15ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-15ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-15ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-15ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-20ep-s1523173961,BENIGN,14552,97,351
1523173961,Test2,GAN,MLP-20ep-s1523173961,DoS Slowhttptest,26,1483,141
1523173961,Test2,GAN,MLP-20ep-s1523173961,DoS slowloris,271,61,1407
1523173961,Test2,GAN,LogReg-20ep-s1523173961,BENIGN,14157,297,546
1523173961,Test2,GAN,LogReg-20ep-s1523173961,DoS Slowhttptest,32,1589,29
1523173961,Test2,GAN,LogReg-20ep-s1523173961,DoS slowloris,33,56,1650
1523173961,Test2,GAN,RF-20ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-20ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-20ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-20ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-20ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-20ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-25ep-s1523173961,BENIGN,14324,143,533
1523173961,Test2,GAN,MLP-25ep-s1523173961,DoS Slowhttptest,20,1593,37
1523173961,Test2,GAN,MLP-25ep-s1523173961,DoS slowloris,91,593,1055
1523173961,Test2,GAN,LogReg-25ep-s1523173961,BENIGN,14240,258,502
1523173961,Test2,GAN,LogReg-25ep-s1523173961,DoS Slowhttptest,35,1603,12
1523173961,Test2,GAN,LogReg-25ep-s1523173961,DoS slowloris,32,43,1664
1523173961,Test2,GAN,RF-25ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-25ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-25ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-25ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-25ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-25ep-s1523173961,DoS slowloris,7,5,1727
1523173961,Test2,GAN,MLP-30ep-s1523173961,BENIGN,14712,23,265
1523173961,Test2,GAN,MLP-30ep-s1523173961,DoS Slowhttptest,131,1354,165
1523173961,Test2,GAN,MLP-30ep-s1523173961,DoS slowloris,258,53,1428
1523173961,Test2,GAN,LogReg-30ep-s1523173961,BENIGN,14305,221,474
1523173961,Test2,GAN,LogReg-30ep-s1523173961,DoS Slowhttptest,17,1623,10
1523173961,Test2,GAN,LogReg-30ep-s1523173961,DoS slowloris,33,46,1660
1523173961,Test2,GAN,RF-30ep-s1523173961,BENIGN,14998,2,0
1523173961,Test2,GAN,RF-30ep-s1523173961,DoS Slowhttptest,7,1637,6
1523173961,Test2,GAN,RF-30ep-s1523173961,DoS slowloris,10,2,1727
1523173961,Test2,GAN,XGB-30ep-s1523173961,BENIGN,14999,1,0
1523173961,Test2,GAN,XGB-30ep-s1523173961,DoS Slowhttptest,5,1639,6
1523173961,Test2,GAN,XGB-30ep-s1523173961,DoS slowloris,7,5,1727
